,Original Sentence,Lemmatized_text,Stemmed_text
2524,#Microsoft extends revenue guarantees to Yahoo: Yahoo disclosed today that Microsoft extended鈥?http://t.co/NWLalDdd,"[['#Microsoft', 'extends', 'revenue', 'guarantee', 'to', 'Yahoo:', 'Yahoo', 'disclosed', 'today', 'that', 'Microsoft', 'extended鈥?http://t.co/NWLalDdd']]","[['#microsoft', 'extend', 'revenu', 'guarante', 'to', 'yahoo:', 'yahoo', 'disclos', 'today', 'that', 'microsoft', 'extended鈥?http://t.co/nwlalddd']]"
2525,New Microsoft Security Essentials v2.1 Released with updated Antimalware Engine http://t.co/2etgYjEZ #Microsoft #SecurityEssentials #Windows,"[['New', 'Microsoft', 'Security', 'Essentials', 'v2.1', 'Released', 'with', 'updated', 'Antimalware', 'Engine', 'http://t.co/2etgYjEZ', '#Microsoft', '#SecurityEssentials', '#Windows']]","[['new', 'microsoft', 'secur', 'essenti', 'v2.1', 'releas', 'with', 'updat', 'antimalwar', 'engin', 'http://t.co/2etgyjez', '#microsoft', '#securityessenti', '#window']]"
2526,#MIcrosoft Launches Reseller RewardHub for Resllers http://t.co/scPUl9Yz,"[['#MIcrosoft', 'Launches', 'Reseller', 'RewardHub', 'for', 'Resllers', 'http://t.co/scPUl9Yz']]","[['#microsoft', 'launch', 'resel', 'rewardhub', 'for', 'resller', 'http://t.co/scpul9yz']]"
2527,RT @Maven_Infosoft: #Patent Wars: #Google vs. #Samsung vs. #Apple vs. #Motorola vs. #Microsoft vs. #Oracle -  http://t.co/PjxURwrp,"[['RT', '@Maven_Infosoft:', '#Patent', 'Wars:', '#Google', 'vs.', '#Samsung', 'vs.', '#Apple', 'vs.', '#Motorola', 'vs.', '#Microsoft', 'vs.', '#Oracle', '-', 'http://t.co/PjxURwrp']]","[['rt', '@maven_infosoft:', '#patent', 'wars:', '#googl', 'vs.', '#samsung', 'vs.', '#appl', 'vs.', '#motorola', 'vs.', '#microsoft', 'vs.', '#oracl', '-', 'http://t.co/pjxurwrp']]"
2528,Cyclone II 1.0.2 http://t.co/n6LR23KJ #c++ #microsoft #music,"[['Cyclone', 'II', '1.0.2', 'http://t.co/n6LR23KJ', '#c++', '#microsoft', '#music']]","[['cyclon', 'ii', '1.0.2', 'http://t.co/n6lr23kj', '#c++', '#microsoft', '#music']]"
2529,"Zero-day exploits are low in number, but pose big threat, experts say: http://t.co/Tk7i6fw4 #Microsoft #ITsecurity","[['Zero-day', 'exploit', 'are', 'low', 'in', 'number,', 'but', 'pose', 'big', 'threat,', 'expert', 'say:', 'http://t.co/Tk7i6fw4', '#Microsoft', '#ITsecurity']]","[['zero-day', 'exploit', 'are', 'low', 'in', 'number,', 'but', 'pose', 'big', 'threat,', 'expert', 'say:', 'http://t.co/tk7i6fw4', '#microsoft', '#itsecur']]"
2530,"Coursey, Forbes - Open Letter: *Steve Ballmer, Please Retire*; http://t.co/1uYbXD0Q #OpenLetter #SteveBallmer #Microsoft","[['Coursey,', 'Forbes', '-', 'Open', 'Letter:', '*Steve', 'Ballmer,', 'Please', 'Retire*;', 'http://t.co/1uYbXD0Q', '#OpenLetter', '#SteveBallmer', '#Microsoft']]","[['coursey,', 'forb', '-', 'open', 'letter:', '*steve', 'ballmer,', 'pleas', 'retire*;', 'http://t.co/1uybxd0q', '#openlett', '#steveballm', '#microsoft']]"
2531,#Patent Wars: #Google vs. #Samsung vs. #Apple vs. #Motorola vs. #Microsoft vs. #Oracle -  http://t.co/PjxURwrp,"[['#Patent', 'Wars:', '#Google', 'vs.', '#Samsung', 'vs.', '#Apple', 'vs.', '#Motorola', 'vs.', '#Microsoft', 'vs.', '#Oracle', '-', 'http://t.co/PjxURwrp']]","[['#patent', 'wars:', '#googl', 'vs.', '#samsung', 'vs.', '#appl', 'vs.', '#motorola', 'vs.', '#microsoft', 'vs.', '#oracl', '-', 'http://t.co/pjxurwrp']]"
2532,"#Microsoft #Cloud Microsoft - Capture the Cloud: ... through the Rookie, Veteran, and All-Star tiers provid... http://t.co/tnxYUxvA #TCN","[['#Microsoft', '#Cloud', 'Microsoft', '-', 'Capture', 'the', 'Cloud:', '...', 'through', 'the', 'Rookie,', 'Veteran,', 'and', 'All-Star', 'tier', 'provid...', 'http://t.co/tnxYUxvA', '#TCN']]","[['#microsoft', '#cloud', 'microsoft', '-', 'captur', 'the', 'cloud:', '...', 'through', 'the', 'rookie,', 'veteran,', 'and', 'all-star', 'tier', 'provid...', 'http://t.co/tnxyuxva', '#tcn']]"
2533,#Microsoft Natural #Ergonomic #Keyboard 4000 Review http://t.co/blz7dtsy,"[['#Microsoft', 'Natural', '#Ergonomic', '#Keyboard', '4000', 'Review', 'http://t.co/blz7dtsy']]","[['#microsoft', 'natur', '#ergonom', '#keyboard', '4000', 'review', 'http://t.co/blz7dtsi']]"
2534,@ParadoxicalMike yes... our is under lock and key... we are guarded by the mighty #Microsoft.... unlike #google with it's androids,"[['@ParadoxicalMike', 'yes...', 'our', 'is', 'under', 'lock', 'and', 'key...', 'we', 'are', 'guarded', 'by', 'the', 'mighty', '#Microsoft....', 'unlike', '#google', 'with', ""it's"", 'android']]","[['@paradoxicalmik', 'yes...', 'our', 'is', 'under', 'lock', 'and', 'key...', 'we', 'are', 'guard', 'by', 'the', 'mighti', '#microsoft....', 'unlik', '#googl', 'with', ""it'"", 'android']]"
2535,"The way you can understand
all of the social media
is as the creation of
a new kind of public space.  #MICROSOFT","[['The', 'way', 'you', 'can', 'understand', 'all', 'of', 'the', 'social', 'medium', 'is', 'a', 'the', 'creation', 'of', 'a', 'new', 'kind', 'of', 'public', 'space.', '#MICROSOFT']]","[['the', 'way', 'you', 'can', 'understand', 'all', 'of', 'the', 'social', 'media', 'is', 'as', 'the', 'creation', 'of', 'a', 'new', 'kind', 'of', 'public', 'space.', '#microsoft']]"
2536,Should #Microsoft and #Google design their software for mobile devices with two screens?,"[['Should', '#Microsoft', 'and', '#Google', 'design', 'their', 'software', 'for', 'mobile', 'device', 'with', 'two', 'screens?']]","[['should', '#microsoft', 'and', '#googl', 'design', 'their', 'softwar', 'for', 'mobil', 'devic', 'with', 'two', 'screens?']]"
2537,RT @neon_ness: Yahoo Profit Drops 26 Per Cent! http://t.co/Jd3X8SGM #yahoo #microsoft,"[['RT', '@neon_ness:', 'Yahoo', 'Profit', 'Drops', '26', 'Per', 'Cent!', 'http://t.co/Jd3X8SGM', '#yahoo', '#microsoft']]","[['rt', '@neon_ness:', 'yahoo', 'profit', 'drop', '26', 'per', 'cent!', 'http://t.co/jd3x8sgm', '#yahoo', '#microsoft']]"
2538,"Save ink by printing certain areas of your doc. Highlight the text, click Print, under Page Range tick 鈥楽election鈥? #microsoft #word #office","[['Save', 'ink', 'by', 'printing', 'certain', 'area', 'of', 'your', 'doc.', 'Highlight', 'the', 'text,', 'click', 'Print,', 'under', 'Page', 'Range', 'tick', '鈥楽election鈥?', '#microsoft', '#word', '#office']]","[['save', 'ink', 'by', 'print', 'certain', 'area', 'of', 'your', 'doc.', 'highlight', 'the', 'text,', 'click', 'print,', 'under', 'page', 'rang', 'tick', '鈥楽election鈥?', '#microsoft', '#word', '#offic']]"
2539,"@bsteelooper: I vouched for you in #programmer, #microsoft engineer, and #ethical hacker on Connect.Me http://t.co/HIJqPBso","[['@bsteelooper:', 'I', 'vouched', 'for', 'you', 'in', '#programmer,', '#microsoft', 'engineer,', 'and', '#ethical', 'hacker', 'on', 'Connect.Me', 'http://t.co/HIJqPBso']]","[['@bsteelooper:', 'i', 'vouch', 'for', 'you', 'in', '#programmer,', '#microsoft', 'engineer,', 'and', '#ethic', 'hacker', 'on', 'connect.m', 'http://t.co/hijqpbso']]"
2540,Yahoo Profit Drops 26 Per Cent! http://t.co/7AdG1Hss #yahoo #microsoft,"[['Yahoo', 'Profit', 'Drops', '26', 'Per', 'Cent!', 'http://t.co/7AdG1Hss', '#yahoo', '#microsoft']]","[['yahoo', 'profit', 'drop', '26', 'per', 'cent!', 'http://t.co/7adg1hss', '#yahoo', '#microsoft']]"
2541,Yahoo Profit Drops 26 Per Cent! http://t.co/Jd3X8SGM #yahoo #microsoft,"[['Yahoo', 'Profit', 'Drops', '26', 'Per', 'Cent!', 'http://t.co/Jd3X8SGM', '#yahoo', '#microsoft']]","[['yahoo', 'profit', 'drop', '26', 'per', 'cent!', 'http://t.co/jd3x8sgm', '#yahoo', '#microsoft']]"
2542,Testing Windows 8 Developer Preview #microsoft,"[['Testing', 'Windows', '8', 'Developer', 'Preview', '#microsoft']]","[['test', 'window', '8', 'develop', 'preview', '#microsoft']]"
2543,U-Village store fits Microsoft consumer strategy http://t.co/OyGo65p1 #microsoft #Technology,"[['U-Village', 'store', 'fit', 'Microsoft', 'consumer', 'strategy', 'http://t.co/OyGo65p1', '#microsoft', '#Technology']]","[['u-villag', 'store', 'fit', 'microsoft', 'consum', 'strategi', 'http://t.co/oygo65p1', '#microsoft', '#technolog']]"
2544,Microsoft CEO on not http://t.co/veCmSAHQ #Buying #Lucky #Microsoft,"[['Microsoft', 'CEO', 'on', 'not', 'http://t.co/veCmSAHQ', '#Buying', '#Lucky', '#Microsoft']]","[['microsoft', 'ceo', 'on', 'not', 'http://t.co/vecmsahq', '#buy', '#lucki', '#microsoft']]"
2545,#Reviora can host #Microsoft #Dynamics #SL #MSDYNERP - http://t.co/WFoopX1Y,"[['#Reviora', 'can', 'host', '#Microsoft', '#Dynamics', '#SL', '#MSDYNERP', '-', 'http://t.co/WFoopX1Y']]","[['#reviora', 'can', 'host', '#microsoft', '#dynam', '#sl', '#msdynerp', '-', 'http://t.co/wfoopx1i']]"
2546,New post: Microsoft Windows 7 Home Premium http://t.co/FkruCQIs #Home #Microsoft #Premium,"[['New', 'post:', 'Microsoft', 'Windows', '7', 'Home', 'Premium', 'http://t.co/FkruCQIs', '#Home', '#Microsoft', '#Premium']]","[['new', 'post:', 'microsoft', 'window', '7', 'home', 'premium', 'http://t.co/fkrucqi', '#home', '#microsoft', '#premium']]"
2547,CEO Ballmer's (non)answer on whether Microsoft will build its own Windows Phone #Ballmer #Microsoft #fb http://t.co/9GuMpF8V,"[['CEO', ""Ballmer's"", '(non)answer', 'on', 'whether', 'Microsoft', 'will', 'build', 'it', 'own', 'Windows', 'Phone', '#Ballmer', '#Microsoft', '#fb', 'http://t.co/9GuMpF8V']]","[['ceo', ""ballmer'"", '(non)answ', 'on', 'whether', 'microsoft', 'will', 'build', 'it', 'own', 'window', 'phone', '#ballmer', '#microsoft', '#fb', 'http://t.co/9gumpf8v']]"
2548,"Congrats to the 5 big #winners of the ""Get certified-Get happy"" #Sweepstakes!  EZ log-in&gt;Contests&gt;Winners:  http://t.co/396AtoHF #Microsoft","[['Congrats', 'to', 'the', '5', 'big', '#winners', 'of', 'the', '""Get', 'certified-Get', 'happy""', '#Sweepstakes!', 'EZ', 'log-in&gt;Contests&gt;Winners:', 'http://t.co/396AtoHF', '#Microsoft']]","[['congrat', 'to', 'the', '5', 'big', '#winner', 'of', 'the', '""get', 'certified-get', 'happy""', '#sweepstakes!', 'ez', 'log-in&gt;contests&gt;winners:', 'http://t.co/396atohf', '#microsoft']]"
2549,RT @HPC_Guru: LINQ to #HPC: #Microsoft closes in on delivering its own #Hadoop competitor http://t.co/rsRmJPob #dryad #BigData via @mary ...,"[['RT', '@HPC_Guru:', 'LINQ', 'to', '#HPC:', '#Microsoft', 'close', 'in', 'on', 'delivering', 'it', 'own', '#Hadoop', 'competitor', 'http://t.co/rsRmJPob', '#dryad', '#BigData', 'via', '@mary', '...']]","[['rt', '@hpc_guru:', 'linq', 'to', '#hpc:', '#microsoft', 'close', 'in', 'on', 'deliv', 'it', 'own', '#hadoop', 'competitor', 'http://t.co/rsrmjpob', '#dryad', '#bigdata', 'via', '@mari', '...']]"
2550,"228MB for what is basically a glorified chat client.  Oh, Microsoft.  #lync #microsoft http://t.co/oktrAysu","[['228MB', 'for', 'what', 'is', 'basically', 'a', 'glorified', 'chat', 'client.', 'Oh,', 'Microsoft.', '#lync', '#microsoft', 'http://t.co/oktrAysu']]","[['228mb', 'for', 'what', 'is', 'basic', 'a', 'glorifi', 'chat', 'client.', 'oh,', 'microsoft.', '#lync', '#microsoft', 'http://t.co/oktraysu']]"
2551,"#Job #ICT System Engineer (m/w): planova human capital ag, Luzern http://t.co/2PJo4Dqr #Microsoft #IT","[['#Job', '#ICT', 'System', 'Engineer', '(m/w):', 'planova', 'human', 'capital', 'ag,', 'Luzern', 'http://t.co/2PJo4Dqr', '#Microsoft', '#IT']]","[['#job', '#ict', 'system', 'engin', '(m/w):', 'planova', 'human', 'capit', 'ag,', 'luzern', 'http://t.co/2pjo4dqr', '#microsoft', '#it']]"
2552,#Apple vs #Microsoft: Two Opposite Approaches to Building an OS http://t.co/ZAMoDZ9O #Windows8 #OSX #iOS5,"[['#Apple', 'v', '#Microsoft:', 'Two', 'Opposite', 'Approaches', 'to', 'Building', 'an', 'OS', 'http://t.co/ZAMoDZ9O', '#Windows8', '#OSX', '#iOS5']]","[['#appl', 'vs', '#microsoft:', 'two', 'opposit', 'approach', 'to', 'build', 'an', 'os', 'http://t.co/zamodz9o', '#windows8', '#osx', '#ios5']]"
2553,RT @bcopher: Anyone know where I can get a free trial of #microsoft #frontpage for #mac?,"[['RT', '@bcopher:', 'Anyone', 'know', 'where', 'I', 'can', 'get', 'a', 'free', 'trial', 'of', '#microsoft', '#frontpage', 'for', '#mac?']]","[['rt', '@bcopher:', 'anyon', 'know', 'where', 'i', 'can', 'get', 'a', 'free', 'trial', 'of', '#microsoft', '#frontpag', 'for', '#mac?']]"
2554,#microsoft makes every surface a touch screen http://t.co/n2GC2gK4 #touch #gesture,"[['#microsoft', 'make', 'every', 'surface', 'a', 'touch', 'screen', 'http://t.co/n2GC2gK4', '#touch', '#gesture']]","[['#microsoft', 'make', 'everi', 'surfac', 'a', 'touch', 'screen', 'http://t.co/n2gc2gk4', '#touch', '#gestur']]"
2555,#Microsoft Office v. X for Mac [Old Version] Review: Computer Software Plus  Education Computer Software Sales http://t.co/4GdWlnNM,"[['#Microsoft', 'Office', 'v.', 'X', 'for', 'Mac', '[Old', 'Version]', 'Review:', 'Computer', 'Software', 'Plus', 'Education', 'Computer', 'Software', 'Sales', 'http://t.co/4GdWlnNM']]","[['#microsoft', 'offic', 'v.', 'x', 'for', 'mac', '[old', 'version]', 'review:', 'comput', 'softwar', 'plu', 'educ', 'comput', 'softwar', 'sale', 'http://t.co/4gdwlnnm']]"
2556,Night at the Roxbury with Gates and Ballmer  http://t.co/RSZAL40S #funny #video #gates #ballmer #microsoft,"[['Night', 'at', 'the', 'Roxbury', 'with', 'Gates', 'and', 'Ballmer', 'http://t.co/RSZAL40S', '#funny', '#video', '#gates', '#ballmer', '#microsoft']]","[['night', 'at', 'the', 'roxburi', 'with', 'gate', 'and', 'ballmer', 'http://t.co/rszal40', '#funni', '#video', '#gate', '#ballmer', '#microsoft']]"
2557,"Everything Can Be A Digital Surface Now, Courtesy Microsoft, Carnegie Mellon http://t.co/6S7pKbjI #microsoft #carnegiemellon","[['Everything', 'Can', 'Be', 'A', 'Digital', 'Surface', 'Now,', 'Courtesy', 'Microsoft,', 'Carnegie', 'Mellon', 'http://t.co/6S7pKbjI', '#microsoft', '#carnegiemellon']]","[['everyth', 'can', 'be', 'a', 'digit', 'surfac', 'now,', 'courtesi', 'microsoft,', 'carnegi', 'mellon', 'http://t.co/6s7pkbji', '#microsoft', '#carnegiemellon']]"
2558,@ShawnWildermuth  #gates #ballmer #nightAtTheRoxbury #microsoft That is so wild!,"[['@ShawnWildermuth', '#gates', '#ballmer', '#nightAtTheRoxbury', '#microsoft', 'That', 'is', 'so', 'wild!']]","[['@shawnwildermuth', '#gate', '#ballmer', '#nightattheroxburi', '#microsoft', 'that', 'is', 'so', 'wild!']]"
2559,Everything Can Be A Digital ... http://t.co/fG0wfyWl #microsoft #carnegiemellon,"[['Everything', 'Can', 'Be', 'A', 'Digital', '...', 'http://t.co/fG0wfyWl', '#microsoft', '#carnegiemellon']]","[['everyth', 'can', 'be', 'a', 'digit', '...', 'http://t.co/fg0wfywl', '#microsoft', '#carnegiemellon']]"
2560,RT @GP_Jman852: Hello New Followers! Reminder: 1000 followers = a 4000 #Microsoft point #Giveaway! #Xbox360 #XBL #XBLA #MW3 #COD RETWEET!,"[['RT', '@GP_Jman852:', 'Hello', 'New', 'Followers!', 'Reminder:', '1000', 'follower', '=', 'a', '4000', '#Microsoft', 'point', '#Giveaway!', '#Xbox360', '#XBL', '#XBLA', '#MW3', '#COD', 'RETWEET!']]","[['rt', '@gp_jman852:', 'hello', 'new', 'followers!', 'reminder:', '1000', 'follow', '=', 'a', '4000', '#microsoft', 'point', '#giveaway!', '#xbox360', '#xbl', '#xbla', '#mw3', '#cod', 'retweet!']]"
2561,"#HPVirtualSystem for #Microsoft, latest from the $250 million I2A initiative #HPCI #cloudcomputing http://t.co/yx1R3WsX","[['#HPVirtualSystem', 'for', '#Microsoft,', 'latest', 'from', 'the', '$250', 'million', 'I2A', 'initiative', '#HPCI', '#cloudcomputing', 'http://t.co/yx1R3WsX']]","[['#hpvirtualsystem', 'for', '#microsoft,', 'latest', 'from', 'the', '$250', 'million', 'i2a', 'initi', '#hpci', '#cloudcomput', 'http://t.co/yx1r3wsx']]"
2562,#Microsoft shows 'touch screen' for any surface | Nanotech - The Circuits Blog - CNET News http://t.co/qwhoCf5T via @cnet,"[['#Microsoft', 'show', ""'touch"", ""screen'"", 'for', 'any', 'surface', '|', 'Nanotech', '-', 'The', 'Circuits', 'Blog', '-', 'CNET', 'News', 'http://t.co/qwhoCf5T', 'via', '@cnet']]","[['#microsoft', 'show', ""'touch"", ""screen'"", 'for', 'ani', 'surfac', '|', 'nanotech', '-', 'the', 'circuit', 'blog', '-', 'cnet', 'new', 'http://t.co/qwhocf5t', 'via', '@cnet']]"
2563,"RT @remcovandenhout: Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/yPeRGaf1","[['RT', '@remcovandenhout:', 'Meest', 'comfortabele', 'Touch', 'area', 'voor', 'tablets,', 'volgens', 'onderzoek', '#Microsoft', '#augnl', '2thumbsUp', 'http://t.co/yPeRGaf1']]","[['rt', '@remcovandenhout:', 'meest', 'comfortabel', 'touch', 'area', 'voor', 'tablets,', 'volgen', 'onderzoek', '#microsoft', '#augnl', '2thumbsup', 'http://t.co/ypergaf1']]"
2564,"RT @remcovandenhout: Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/ChwcvZLE","[['RT', '@remcovandenhout:', 'Meest', 'comfortabele', 'Touch', 'area', 'voor', 'tablets,', 'volgens', 'onderzoek', '#Microsoft', '#augnl', '2thumbsUp', 'http://t.co/ChwcvZLE']]","[['rt', '@remcovandenhout:', 'meest', 'comfortabel', 'touch', 'area', 'voor', 'tablets,', 'volgen', 'onderzoek', '#microsoft', '#augnl', '2thumbsup', 'http://t.co/chwcvzl']]"
2565,i love my background!! #twitter,"[['i', 'love', 'my', 'background!!', '#twitter']]","[['i', 'love', 'my', 'background!!', '#twitter']]"
2566,Okay..I feel slightly more connected to the world and have put #facebook and #twitter on my #blackberry..its not the same..but it helps,"[['Okay..I', 'feel', 'slightly', 'more', 'connected', 'to', 'the', 'world', 'and', 'have', 'put', '#facebook', 'and', '#twitter', 'on', 'my', '#blackberry..its', 'not', 'the', 'same..but', 'it', 'help']]","[['okay..i', 'feel', 'slightli', 'more', 'connect', 'to', 'the', 'world', 'and', 'have', 'put', '#facebook', 'and', '#twitter', 'on', 'my', '#blackberry..it', 'not', 'the', 'same..but', 'it', 'help']]"
2567,@loveguru_b i miss my #twitter boo,"[['@loveguru_b', 'i', 'miss', 'my', '#twitter', 'boo']]","[['@loveguru_b', 'i', 'miss', 'my', '#twitter', 'boo']]"
2568,*singing*! everytime  I  try  to leave something keeps  pulling me  back  (me  back) telling me  I  need  #Twitter & all that. lol  (:,"[['*singing*!', 'everytime', 'I', 'try', 'to', 'leave', 'something', 'keep', 'pulling', 'me', 'back', '(me', 'back)', 'telling', 'me', 'I', 'need', '#Twitter', '&', 'all', 'that.', 'lol', '(:']]","[['*singing*!', 'everytim', 'i', 'tri', 'to', 'leav', 'someth', 'keep', 'pull', 'me', 'back', '(me', 'back)', 'tell', 'me', 'i', 'need', '#twitter', '&', 'all', 'that.', 'lol', '(:']]"
2569,#twitter keeps me company when i can't sleep! (:,"[['#twitter', 'keep', 'me', 'company', 'when', 'i', ""can't"", 'sleep!', '(:']]","[['#twitter', 'keep', 'me', 'compani', 'when', 'i', ""can't"", 'sleep!', '(:']]"
2570,Got this new #twitter app and a fresh ass theme with it! FWM,"[['Got', 'this', 'new', '#twitter', 'app', 'and', 'a', 'fresh', 'as', 'theme', 'with', 'it!', 'FWM']]","[['got', 'thi', 'new', '#twitter', 'app', 'and', 'a', 'fresh', 'ass', 'theme', 'with', 'it!', 'fwm']]"
2571,@ammmylewis... Did @CarsonFratus just ditch Twitter for sleep?? #Weirdo... #Twitter&gt;Sleep,"[['@ammmylewis...', 'Did', '@CarsonFratus', 'just', 'ditch', 'Twitter', 'for', 'sleep??', '#Weirdo...', '#Twitter&gt;Sleep']]","[['@ammmylewis...', 'did', '@carsonfratu', 'just', 'ditch', 'twitter', 'for', 'sleep??', '#weirdo...', '#twitter&gt;sleep']]"
2572,"I'm starting to get really concerned, sending hashtags in emails :P #twitter is taking over our lives :D","[[""I'm"", 'starting', 'to', 'get', 'really', 'concerned,', 'sending', 'hashtags', 'in', 'email', ':P', '#twitter', 'is', 'taking', 'over', 'our', 'life', ':D']]","[[""i'm"", 'start', 'to', 'get', 'realli', 'concerned,', 'send', 'hashtag', 'in', 'email', ':p', '#twitter', 'is', 'take', 'over', 'our', 'live', ':d']]"
2573,I cnt get over that shit lol hell naw #Twitter,"[['I', 'cnt', 'get', 'over', 'that', 'shit', 'lol', 'hell', 'naw', '#Twitter']]","[['i', 'cnt', 'get', 'over', 'that', 'shit', 'lol', 'hell', 'naw', '#twitter']]"
2574,Today I was introduced as BigDealDawson at #LGFW !  O #twitter and #social media I love you! Teehee xx,"[['Today', 'I', 'wa', 'introduced', 'a', 'BigDealDawson', 'at', '#LGFW', '!', 'O', '#twitter', 'and', '#social', 'medium', 'I', 'love', 'you!', 'Teehee', 'xx']]","[['today', 'i', 'wa', 'introduc', 'as', 'bigdealdawson', 'at', '#lgfw', '!', 'o', '#twitter', 'and', '#social', 'media', 'i', 'love', 'you!', 'teehe', 'xx']]"
2575,#Twitter &gt; #Facebook,"[['#Twitter', '&gt;', '#Facebook']]","[['#twitter', '&gt;', '#facebook']]"
2576,"@BrianCrockerJr yeah, it shows. glad you have #twitter :)","[['@BrianCrockerJr', 'yeah,', 'it', 'shows.', 'glad', 'you', 'have', '#twitter', ':)']]","[['@briancrockerjr', 'yeah,', 'it', 'shows.', 'glad', 'you', 'have', '#twitter', ':)']]"
2577,I've pretty much abandoned Facebook for Twitter. #twitter'slegit,"[[""I've"", 'pretty', 'much', 'abandoned', 'Facebook', 'for', 'Twitter.', ""#twitter'slegit""]]","[[""i'v"", 'pretti', 'much', 'abandon', 'facebook', 'for', 'twitter.', ""#twitter'slegit""]]"
2578,Gotta love #Twitter - shit goes round the World like lightning-on-speed...,"[['Gotta', 'love', '#Twitter', '-', 'shit', 'go', 'round', 'the', 'World', 'like', 'lightning-on-speed...']]","[['gotta', 'love', '#twitter', '-', 'shit', 'goe', 'round', 'the', 'world', 'like', 'lightning-on-speed...']]"
2579,@LuCkY_2_HaVe #Twitter,"[['@LuCkY_2_HaVe', '#Twitter']]","[['@lucky_2_hav', '#twitter']]"
2580,Hello #twitter!,"[['Hello', '#twitter!']]","[['hello', '#twitter!']]"
2581,In that #twitter mood!,"[['In', 'that', '#twitter', 'mood!']]","[['in', 'that', '#twitter', 'mood!']]"
2582,When I say I'm going to bed that really means I'm gonna sit on twitter for 30 min then go to bed! #Twitter&lt;3,"[['When', 'I', 'say', ""I'm"", 'going', 'to', 'bed', 'that', 'really', 'mean', ""I'm"", 'gonna', 'sit', 'on', 'twitter', 'for', '30', 'min', 'then', 'go', 'to', 'bed!', '#Twitter&lt;3']]","[['when', 'i', 'say', ""i'm"", 'go', 'to', 'bed', 'that', 'realli', 'mean', ""i'm"", 'gonna', 'sit', 'on', 'twitter', 'for', '30', 'min', 'then', 'go', 'to', 'bed!', '#twitter&lt;3']]"
2583,I lovee #Twitter   #swaag!,"[['I', 'lovee', '#Twitter', '#swaag!']]","[['i', 'love', '#twitter', '#swaag!']]"
2584,"Dear #Twitter, I fucking missed you today, &gt;&gt; internet was down :/","[['Dear', '#Twitter,', 'I', 'fucking', 'missed', 'you', 'today,', '&gt;&gt;', 'internet', 'wa', 'down', ':/']]","[['dear', '#twitter,', 'i', 'fuck', 'miss', 'you', 'today,', '&gt;&gt;', 'internet', 'wa', 'down', ':/']]"
2585,My 100 tweet goes to #twitter . Thanks for providing me with another way of keeping me busy during school!,"[['My', '100', 'tweet', 'go', 'to', '#twitter', '.', 'Thanks', 'for', 'providing', 'me', 'with', 'another', 'way', 'of', 'keeping', 'me', 'busy', 'during', 'school!']]","[['my', '100', 'tweet', 'goe', 'to', '#twitter', '.', 'thank', 'for', 'provid', 'me', 'with', 'anoth', 'way', 'of', 'keep', 'me', 'busi', 'dure', 'school!']]"
2586,"@Garr_Williams isn't this place great? 
#twitter","[['@Garr_Williams', ""isn't"", 'this', 'place', 'great?', '#twitter']]","[['@garr_william', ""isn't"", 'thi', 'place', 'great?', '#twitter']]"
2587,"RT @EverettColdwell: @SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, socia ...","[['RT', '@EverettColdwell:', '@SusanFelicity', 'One', 'really', 'good', 'thing', 'with', '#twitter', 'is', 'that', 'most', 'people', 'appear', 'to', 'be', 'on', 'the', 'progressive,', 'left,', 'socia', '...']]","[['rt', '@everettcoldwell:', '@susanfel', 'one', 'realli', 'good', 'thing', 'with', '#twitter', 'is', 'that', 'most', 'peopl', 'appear', 'to', 'be', 'on', 'the', 'progressive,', 'left,', 'socia', '...']]"
2588,RT @MattMarcheski: @AlexMufferi #twitter&gt;facebook,"[['RT', '@MattMarcheski:', '@AlexMufferi', '#twitter&gt;facebook']]","[['rt', '@mattmarcheski:', '@alexmufferi', '#twitter&gt;facebook']]"
2589,There is no social media without #Twitter... Who could be #Twitterless?,"[['There', 'is', 'no', 'social', 'medium', 'without', '#Twitter...', 'Who', 'could', 'be', '#Twitterless?']]","[['there', 'is', 'no', 'social', 'media', 'without', '#twitter...', 'who', 'could', 'be', '#twitterless?']]"
2590,@AlexMufferi #twitter&gt;facebook,"[['@AlexMufferi', '#twitter&gt;facebook']]","[['@alexmufferi', '#twitter&gt;facebook']]"
2591,Guess I'm addicted to #Twitter! Writing the answers to 15 marks University exam questions in less than 140 characters! :P,"[['Guess', ""I'm"", 'addicted', 'to', '#Twitter!', 'Writing', 'the', 'answer', 'to', '15', 'mark', 'University', 'exam', 'question', 'in', 'le', 'than', '140', 'characters!', ':P']]","[['guess', ""i'm"", 'addict', 'to', '#twitter!', 'write', 'the', 'answer', 'to', '15', 'mark', 'univers', 'exam', 'question', 'in', 'less', 'than', '140', 'characters!', ':p']]"
